"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocAPI","PlaceItemAllForce","System.Boolean DolocAPI::PlaceItemAllForce(System.String,System.Int32,System.Int32&)","IL_0046","callvirt","DolocTown.Config.Item.ItemInfo","get_Overlay","System.Int32 DolocTown.Config.Item.ItemInfo::get_Overlay()"
"DolocAPI","PlaceItemAllForce","System.Boolean DolocAPI::PlaceItemAllForce(System.String,System.Int32,System.Int32&)","IL_0059","call","DolocAPI","PlaceItem","DolocTown.Item DolocAPI::PlaceItem(System.String,System.Int32,System.Boolean,System.Boolean)"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(System.String,System.Int32,System.Boolean)","IL_0009","call","DolocTown.ItemFactory","GenerateItem","System.Boolean DolocTown.ItemFactory::GenerateItem(System.String,System.Int32,DolocTown.Item&)"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(System.String,System.Int32,System.Boolean)","IL_0011","call","DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)","IL_0004","call","DolocAPI","CanPlaceItem","System.Boolean DolocAPI::CanPlaceItem(DolocTown.Item)"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)","IL_0017","call","DolocAPI","PlaceItem","DolocTown.Item DolocAPI::PlaceItem(DolocTown.Item,System.Boolean,System.Boolean)"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)","IL_0021","callvirt","DolocTown.ItemBase","get_name","System.String DolocTown.ItemBase::get_name()"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)","IL_0027","callvirt","DolocTown.ItemBase","get_uiSprite","UnityEngine.Sprite DolocTown.ItemBase::get_uiSprite()"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)","IL_002D","callvirt","DolocTown.Item","get_title","System.String DolocTown.Item::get_title()"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)","IL_0034","call","DolocAPI","RaiseItemObtainTip","System.Void DolocAPI::RaiseItemObtainTip(System.String,UnityEngine.Sprite,System.String,System.Int32,System.Boolean)"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)","IL_003F","callvirt","DolocTown.ItemBase","get_name","System.String DolocTown.ItemBase::get_name()"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)","IL_0052","call","DolocAPI","SendItemAsEmail","System.Boolean DolocAPI::SendItemAsEmail(System.String,System.Int32,System.String,System.String,System.String,System.String)"
"DolocAPI","CountItem","System.Int32 DolocAPI::CountItem(System.String,System.Boolean)","IL_0005","callvirt","DolocTown.GameData.ArchiveDataHandle","get_InventorySystem","DolocTown.InventorySystem DolocTown.GameData.ArchiveDataHandle::get_InventorySystem()"
"DolocAPI","CountItem","System.Int32 DolocAPI::CountItem(System.String,System.Boolean)","IL_000C","callvirt","DolocTown.InventorySystem","GetCount","System.Int32 DolocTown.InventorySystem::GetCount(System.String,System.Boolean)"
"DolocAPI","CountItem","System.Int32 DolocAPI::CountItem(DolocTown.Item,System.Boolean,System.Boolean)","IL_0005","callvirt","DolocTown.GameData.ArchiveDataHandle","get_InventorySystem","DolocTown.InventorySystem DolocTown.GameData.ArchiveDataHandle::get_InventorySystem()"
"DolocAPI","CountItem","System.Int32 DolocAPI::CountItem(DolocTown.Item,System.Boolean,System.Boolean)","IL_000D","callvirt","DolocTown.InventorySystem","GetCount","System.Int32 DolocTown.InventorySystem::GetCount(DolocTown.Item,System.Boolean,System.Boolean)"
