"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocAPI","LoadBackground","System.Void DolocAPI::LoadBackground(DolocTown.GameData.EnvBackgroundSO)","IL_001A","callvirt","DolocTown.BackgroundRenderer","LoadPreset","System.Void DolocTown.BackgroundRenderer::LoadPreset(DolocTown.GameData.EnvBackgroundSO)"
"DolocAPI","get_CurrentRoom","DolocTown.Room DolocAPI::get_CurrentRoom()","IL_0000","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","get_CurrentRoom","DolocTown.Room DolocAPI::get_CurrentRoom()","IL_000B","call","DolocTown.GameData.ArchiveDataHandle","get_currentRoom","DolocTown.Room DolocTown.GameData.ArchiveDataHandle::get_currentRoom()"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_0000","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_0005","callvirt","DolocTown.GameData.ArchiveDataHandle","get_currentRoom","DolocTown.Room DolocTown.GameData.ArchiveDataHandle::get_currentRoom()"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_000D","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_0012","callvirt","DolocTown.GameData.ArchiveDataHandle","get_currentRoom","DolocTown.Room DolocTown.GameData.ArchiveDataHandle::get_currentRoom()"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_003D","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_0043","callvirt","DolocTown.GameData.ArchiveDataHandle","set_currentRoom","System.Void DolocTown.GameData.ArchiveDataHandle::set_currentRoom(DolocTown.Room)"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_009D","callvirt","DolocTown.SceneManager","UnloadSceneAsync","System.Void DolocTown.SceneManager::UnloadSceneAsync(System.String,System.Action)"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_000D","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_0019","call","DolocTown.GameData.ArchiveOperationCity","QueryCityRoom","System.Boolean DolocTown.GameData.ArchiveOperationCity::QueryCityRoom(DolocTown.GameData.ArchiveDataHandle,System.String,DolocTown.CityRoom&)"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_006F","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_0074","callvirt","DolocTown.GameData.ArchiveDataHandle","get_currentRoom","DolocTown.Room DolocTown.GameData.ArchiveDataHandle::get_currentRoom()"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_007B","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_0080","callvirt","DolocTown.GameData.ArchiveDataHandle","get_currentRoom","DolocTown.Room DolocTown.GameData.ArchiveDataHandle::get_currentRoom()"
